rel_delta_median,rel_delta_iqr,rel_theta_median,rel_theta_iqr,rel_alpha_median,rel_alpha_iqr,rel_beta_median,rel_beta_iqr,rel_low_gamma_median,rel_low_gamma_iqr,spectral_entropy_median,spectral_entropy_iqr,hjorth_mobility_median,hjorth_mobility_iqr,hjorth_complexity_median,hjorth_complexity_iqr,log_rms_median,log_rms_iqr,log_ptp_median,log_ptp_iqr,gfp_median,gfp_iqr,flat_channel_fraction,extreme_amplitude_fraction,line_noise_ratio,dataset_id,subject,device,raw_file,window_seconds,window_index,start_seconds,task_condition,task_annotation,missing_channel_fraction,retained_duration_fraction
0.31982162941339665,0.1797099901950922,0.13279495269866098,0.07843892724143503,0.17170459046872175,0.13812687533555273,0.18411639675549027,0.1962845614746604,0.030609677273854684,0.10213299583694743,0.8188143575921323,0.13410993995829645,0.4549907689701196,0.26601125684293214,2.0742523313869903,0.6842816313917526,-5.291517865525567,0.17762921609569915,-4.472828634825481,0.2139504217892938,5.0465180746334206e-06,1.9696286321771928e-06,0.0,0.0,0.003051731644943671,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,10,68.0,pain_protocol,unannotated,0.0,1.0
0.3125261601813439,0.26498708027348516,0.1393819880612222,0.06730995516665982,0.15815366963005612,0.09288143976991846,0.21227534638668197,0.14454324754583522,0.038724018311362546,0.08153671511356211,0.8366639227158783,0.11751650902482857,0.4407866333936348,0.2427009776739784,2.144742851314832,0.7290030250156005,-5.305256096825784,0.2025228822568712,-4.470341663815748,0.24838193117151608,4.734925144059111e-06,1.7545879646820632e-06,0.0,0.0,0.0046662144871008485,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,11,72.0,pain_protocol,unannotated,0.0,1.0
0.6364267335210037,0.256712349780041,0.06717637846340516,0.02975916780309877,0.13773624856697095,0.13112957854496965,0.055436477248641765,0.07872523336353678,0.008303967517528507,0.015178370003031488,0.6079727503276646,0.16174425928948,0.31372245238325647,0.13655009810824925,2.6467717373168487,1.0784995211734332,-5.10228695445775,0.1672040555246861,-4.325181691106994,0.18070413155767007,7.506558729148709e-06,5.662405694030134e-06,0.0,0.0,0.0007195371097306636,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,12,80.0,pain_protocol,unannotated,0.0,1.0
0.3943495022938801,0.1579287339807876,0.1447163180802382,0.06738221670531874,0.1165900981251687,0.05133340331192482,0.18753381494706123,0.11315236847616372,0.03249445745593291,0.055062897398164654,0.7972166604592061,0.09328672082140299,0.44489691848684515,0.15939585490071206,2.227799276334125,0.6233442659444015,-5.371946073165007,0.18508514786144747,-4.5690889503234144,0.20010590838912545,4.279330533974627e-06,1.338496433612147e-06,0.0,0.0,0.002987892920582266,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,13,88.0,pain_protocol,unannotated,0.0,1.0
0.40953023073637973,0.27182013886948553,0.1219813740146797,0.05716134460800831,0.19559219395829155,0.19129251854147913,0.10600172177293998,0.08409605614841029,0.013139699726141412,0.026069102718040332,0.7186214254742549,0.1023230569224366,0.4042105065401344,0.1365349178157103,2.148169967632949,0.5502904095698069,-5.260824343944687,0.13522313729260738,-4.451850295855905,0.13372193845165103,4.9720595021702325e-06,2.1457560380182026e-06,0.0,0.0,0.0015351634711377627,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,14,96.0,pain_protocol,unannotated,0.0,1.0
0.5360743263408864,0.19177985398221364,0.10832964737229066,0.041829119611467666,0.12540089401367338,0.07588259832409508,0.10506303351018106,0.06557294760040872,0.017893016200702716,0.03440383539689064,0.7163380344695303,0.1122699857067887,0.3765962815086407,0.11155635102459693,2.3764212111205545,0.4381884671772318,-5.237722358309746,0.1362295498456314,-4.430762454200538,0.14085740844795414,5.073452937871456e-06,2.231683574033978e-06,0.0,0.0,0.002134794753470587,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,15,100.0,pain_protocol,unannotated,0.0,1.0
0.2553280065656328,0.2352555816922722,0.07799572004798028,0.0341311748276298,0.3643012193543739,0.2283021184977468,0.10913347974007287,0.07953829660086406,0.017348334165966872,0.03418543033948214,0.7417499238172591,0.11479697618484042,0.3777904443170647,0.08921405557899692,2.154224759231761,0.6036996683419285,-5.16874441656042,0.17815212644949074,-4.39546152047688,0.1897780766273236,5.702612892028477e-06,3.6111990956354704e-06,0.0,0.0,0.001546275263626374,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,16,108.0,pain_protocol,unannotated,0.0,1.0
0.6376504469196913,0.21743559593429773,0.09797388698250381,0.04242221440573046,0.1403217463042776,0.15075155598984022,0.03653399041465458,0.0395324824478537,0.00499609980774791,0.010784260632702384,0.6308330659277779,0.10413307790058635,0.2874475004142427,0.1153685767908286,2.5977685798133425,0.8797986397192794,-4.974305123754423,0.2274415054901162,-4.123722151358411,0.2654711679218176,8.264728691964717e-06,7.90653210571678e-06,0.0,0.0,0.00044254523839786647,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,17,116.0,pain_protocol,unannotated,0.0,1.0
0.6689823468854734,0.11723184097737627,0.13584798263742498,0.029666877385178883,0.05847428493826533,0.04635118384011619,0.06279784592591992,0.04464147071816475,0.009015125234123341,0.009175124199194109,0.6222953353351771,0.08270571085650136,0.2877669326039279,0.07371559666840616,3.145371767085198,0.7201311976948017,-5.115282287640728,0.2184440273172017,-4.3233537186570885,0.2527601974300451,7.407501536943579e-06,6.445990130660183e-06,0.0,0.0,0.0009238123876478347,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,18,124.0,pain_protocol,unannotated,0.0,1.0
0.6667189674137155,0.1602069389793015,0.10489326632243315,0.059318575488400915,0.06372126709809056,0.03161299451592153,0.08227301869234194,0.046544202659882204,0.012577151409920053,0.011644729632324782,0.645435208067777,0.10990594863213843,0.3163342113584984,0.08490514521440312,2.9812097305496428,0.691447627576474,-5.206351138891375,0.20749321964985423,-4.4117718563474835,0.21355120469188194,5.468534227283395e-06,2.959947527201524e-06,0.0,0.0,0.0012877077040399706,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,19,128.0,pain_protocol,unannotated,0.0,1.0
0.5147018101438183,0.1614749313502608,0.17909349178362477,0.09913933000477479,0.08758024058326849,0.04275507123375333,0.11619912687912799,0.06208031980752553,0.013898369039633603,0.013725895606454708,0.7036554596072737,0.12124812637589011,0.3606507133614051,0.11109836035589393,2.517967132460211,0.6260259168385467,-5.298838321866236,0.19732188717197907,-4.500600496671703,0.2584677587285844,4.6207073436875525e-06,2.725619805143796e-06,0.0,0.0,0.0012318124073333768,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,20,136.0,pain_protocol,unannotated,0.0,1.0
0.6116993761727865,0.15003152845479795,0.11016538009936062,0.04383035329146251,0.09963275852801864,0.09676164570423852,0.08614321135949607,0.05227141835318064,0.010082247674392879,0.011069701863277812,0.6727746330250051,0.08066689124475901,0.33155737271575725,0.08269402923358399,2.620981771776628,0.569797807910732,-5.162047790204543,0.21270268432200368,-4.383824489322669,0.1900358910319655,6.0809463071905325e-06,4.5375511698305825e-06,0.0,0.0,0.000948881696939355,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,21,144.0,pain_protocol,unannotated,0.0,1.0
0.49286506432456395,0.25573703561495414,0.14078808775103197,0.07332047029619743,0.1301209732364647,0.12078940348273366,0.11169699115378406,0.05812784305107167,0.014418079807781259,0.01303033203931712,0.7210002426978691,0.11769608396463183,0.3373148608514532,0.08787337415827984,2.639317746258916,0.7749336568545124,-5.228647371285193,0.20712272803807252,-4.410487673035827,0.20140392114205152,5.457500870138156e-06,2.984294012655525e-06,0.0,0.0,0.0013922872632834932,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,22,148.0,pain_protocol,unannotated,0.0,1.0
0.6666653324230647,0.17051707886938816,0.0903806044767132,0.047365716351526255,0.06649054846420563,0.04130151312883092,0.08285256589684924,0.07074716920140739,0.01083247784544984,0.010419861842245665,0.6424280238060824,0.13374626559970682,0.3258522638651542,0.09422423109640266,2.7419026408510963,0.7580019702936798,-5.224879422489055,0.1826949761071628,-4.413759989940807,0.1891313563056931,5.093742301825093e-06,2.9585021656142486e-06,0.0,0.0,0.0007727606660096584,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,23,156.0,pain_protocol,unannotated,0.0,1.0
0.5402962193010146,0.18496666391260935,0.14272462004286385,0.055234692756226236,0.07511432520143449,0.06050564333441355,0.10938504746249772,0.06737696531320825,0.013926785532042976,0.011496422154697131,0.705754546985139,0.10878347815163203,0.32186742032105886,0.09924538183321002,2.879840074542331,0.717837947189436,-5.2150194930312175,0.18356257437169976,-4.452951399438506,0.1970701202653684,5.619456333571892e-06,3.3704760289573014e-06,0.0,0.0,0.0012018256450864176,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,24,164.0,pain_protocol,unannotated,0.0,1.0
0.38448071960097946,0.4067686237367314,0.06183583089369804,0.05031221720877556,0.06003530500029941,0.07174875608950765,0.2081437159184516,0.2876662035947295,0.14288324523437224,0.2176381943968304,0.8132520672989705,0.1804524638671292,0.5796248455983051,0.48457017468995295,1.9929875114298323,1.1873137455357523,-5.017382063737302,0.1787381817097362,-4.15378652124037,0.24748105355754602,7.897003681064518e-06,6.474395056474963e-06,0.0,0.0,0.01135937200087686,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,25,172.0,pain_protocol,unannotated,0.0,1.0
0.5651958645819645,0.20092008469349,0.1611717391081905,0.06602884994339078,0.07138623304642233,0.034145035066243765,0.10173555180852718,0.07958866358435501,0.01609755609560543,0.02353488965506858,0.7019591403448056,0.13754186948239677,0.32620721741772973,0.16952321691828703,2.8329703907254906,0.9035762638554385,-5.1522784451023735,0.1618554300665105,-4.39693600111039,0.19401639005254,7.135377760145218e-06,4.259637784402715e-06,0.0,0.0,0.0015336213264923165,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,26,176.0,pain_protocol,unannotated,0.0,1.0
0.5180972303510203,0.27759431195996664,0.1213406932768045,0.04074553613241304,0.1633427802775103,0.16290696362744395,0.10103327590291317,0.07875258168802632,0.008678957789047741,0.006548704876791878,0.6978419047792854,0.14793074699299347,0.352569586940936,0.12800871177712841,2.3217304334969735,1.2018678939891743,-5.2277713698847625,0.17410906873271426,-4.38706206304793,0.1943814760697844,4.830895141632678e-06,3.0664863345246776e-06,0.0,0.0,0.0006821021554315736,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,27,184.0,pain_protocol,unannotated,0.0,1.0
0.6202007863999953,0.1525520464287885,0.15136636217389934,0.06347074978008019,0.05854612509029833,0.05474134026772469,0.08393005672373614,0.08281057953380441,0.010993751630995828,0.014199358323262787,0.6556163198004062,0.12460232862618315,0.3306365328169155,0.12474479009972467,2.7183860469437056,0.7832633549502477,-5.261195250252731,0.2215437404179159,-4.380266314552726,0.29330000035584813,4.391737575543253e-06,2.0232974120313175e-06,0.0,0.0,0.0009645172417520201,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,28,192.0,pain_protocol,unannotated,0.0,1.0
0.4898752981671153,0.28747673406974883,0.10787414700744791,0.07379198459306889,0.20126250919732416,0.19666817326990982,0.08717655682178327,0.044474586747059286,0.008497234573733945,0.005369595145094206,0.7005784313117083,0.12550316803242145,0.3276965888453077,0.08870518765928848,2.465625494903061,0.9133091437960301,-5.207569223040604,0.181867778960906,-4.396091808988859,0.1973908534293205,5.8417563171113005e-06,3.1986358096365062e-06,0.0,0.0,0.0008073622773657057,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,29,196.0,pain_protocol,unannotated,0.0,1.0
0.5609031653547994,0.17587048966247315,0.1571966728944287,0.06516787715179884,0.08758482824184757,0.053653008106813095,0.09401024644285721,0.06326509562142399,0.011703565693344978,0.01032348120299639,0.6864386246240333,0.11844440381987775,0.3319377023067164,0.09198027704432993,2.8760269733564816,0.6920982718690118,-5.225060985989947,0.1987109107916929,-4.431192618054787,0.1861930628388615,5.361991603581757e-06,2.9035336246294245e-06,0.0,0.0,0.0010436521136417574,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,30,204.0,pain_protocol,unannotated,0.0,1.0
0.8338841756383562,0.10014511435309137,0.06860971168178712,0.043527237645183625,0.032525315682026185,0.025354717080930532,0.03621502196817504,0.036954486991618074,0.004634856577155351,0.004785783126495243,0.4462236296011779,0.09463767014581403,0.22127982242368183,0.08187923171202757,4.025117531518456,1.281648055213748,-5.041257992621765,0.2200839382387647,-4.283535920871475,0.23888126096663065,1.693471471196667e-05,1.6961432982759502e-05,0.0,0.0,0.0003752428677651612,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,31,212.0,pain_protocol,unannotated,0.0,1.0
0.6064004129579009,0.16999041185944896,0.1317616127823078,0.06708919033694519,0.0722708339846282,0.0672080203348446,0.08591741598531874,0.07015113251622171,0.009521736979332961,0.011542788520392436,0.6567490526879056,0.12158561719669558,0.28993692400479054,0.10403940317690041,3.1057244073451926,0.9032472930299602,-5.149645163137908,0.2429156425792014,-4.391751672981274,0.22557203323602693,7.0585546687506465e-06,5.437395302440606e-06,0.0,0.0,0.0006210201759675577,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,32,220.0,pain_protocol,unannotated,0.0,1.0
0.4016433238936644,0.27959078476443433,0.07072904568782266,0.062085844820376955,0.35086364524697977,0.34263588767149994,0.06086207261658162,0.03967336963794095,0.004381175853544511,0.008664522785483703,0.6305587323759889,0.08896001801891584,0.3393988508235961,0.07253684564748614,2.195866258066834,0.872983932012831,-5.076993443495654,0.21620752634846774,-4.280825322496803,0.24906862288181575,1.0215655061873976e-05,1.1883570356063983e-05,0.0,0.0,0.000389142447226911,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,33,224.0,pain_protocol,unannotated,0.0,1.0
0.6562346910649923,0.1475652339318302,0.12778406174727724,0.054021173953285026,0.07762269921059642,0.069937873911683,0.053905599855587516,0.048894240650488446,0.006718624923990266,0.005440565922965525,0.6101385046069712,0.10609714932205483,0.2398033752608595,0.08179644576970313,3.3985546646078753,0.8966224625487693,-4.983735382892162,0.2366592251201194,-4.153057027343705,0.26929455054709006,7.827427672627999e-06,1.2905624920466292e-05,0.0,0.0,0.0006351431058673586,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,34,232.0,pain_protocol,unannotated,0.0,1.0
0.5579268966537443,0.19609164848491567,0.21041675764198092,0.08601835599798188,0.07599917260489841,0.0422162680844801,0.0861457017139389,0.06651687170291765,0.013875926181481684,0.013641376598853137,0.6806614127237269,0.11329991517379778,0.32691531728947754,0.10355483419218198,2.8706487053222003,0.8078916540857235,-5.21198553829348,0.20123384999108662,-4.409120247220184,0.2733951769030929,5.120942347273019e-06,3.177052647211943e-06,0.0,0.0,0.0010653243724947853,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,35,240.0,pain_protocol,unannotated,0.0,1.0
0.6393811514504244,0.20994057418955614,0.08515500946937166,0.03996548823325677,0.05329195680694569,0.061579704569671434,0.08388412987423871,0.11593368738654451,0.03182132363369783,0.0699329421858191,0.6490152029801044,0.17342462908264544,0.44934125481297027,0.3040274334906753,2.5256857461503492,1.350814321992142,-5.029253804052152,0.17268534696672067,-4.105781296647697,0.29534367406371764,8.527010800192265e-06,7.994479979334064e-06,0.0,0.0,0.002866561465563134,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,36,248.0,pain_protocol,unannotated,0.0,1.0
0.5739360061244113,0.20157435065246415,0.12453479748291806,0.05552969849773995,0.08845220207176005,0.06143015434538626,0.09181246617010272,0.057458476148050386,0.013479077463952013,0.011389144707272779,0.6756296423812489,0.11415804021668163,0.31155322526686463,0.1135204096963402,2.9651015383966524,0.8682836762846162,-5.230786640566522,0.2349585303216566,-4.410552143601862,0.25775863062605886,4.598748208002056e-06,2.8362849441983314e-06,0.0,0.0,0.001157280747327239,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,37,252.0,pain_protocol,unannotated,0.0,1.0
0.604983570565214,0.18271410543930877,0.08975671978746227,0.0449808126898249,0.12748041503101043,0.12602029599248926,0.05099299830982253,0.03625005704011355,0.004170384568007446,0.004050142513676927,0.6241545252394001,0.09317769957867283,0.27721793450505205,0.08638267345861975,2.9323963157878215,0.9827865044391855,-5.071772320192142,0.18894827057730446,-4.284567902827141,0.2079247392424488,1.1464484797971306e-05,1.0961909149069065e-05,0.0,0.0,0.0003786543288781115,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,38,260.0,pain_protocol,unannotated,0.0,1.0
0.409619088129511,0.23002522661418567,0.20299123899493432,0.09293021194651963,0.11248537732046815,0.08471499574926689,0.13127443594341892,0.05515452231513783,0.01875786935555669,0.010425942236057039,0.75408217439689,0.06378176429424809,0.303752957470313,0.13417797772698598,2.888586902497602,1.1722908303397275,-5.189683782489466,0.22073290873341556,-4.371350631718039,0.22497788295027377,5.0946338933057276e-06,3.1336445131463715e-06,0.0,0.0,0.0018873492584464322,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,39,268.0,pain_protocol,unannotated,0.0,1.0
0.6698797969937802,0.1678848719117737,0.08613130106592304,0.047316463260025254,0.0969991664902228,0.057277192926220424,0.07240455881742802,0.04881674252550122,0.006166924677636312,0.007605769607780793,0.6083622996736655,0.13242306917535784,0.276390792222873,0.09204812515592528,3.00502440487441,0.7094804129215162,-5.113956604427661,0.23410856989603168,-4.334137774496872,0.22812789054629157,8.004134425191058e-06,5.527150393545187e-06,0.0,0.0,0.000524344283486098,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,40,272.0,pain_protocol,unannotated,0.0,1.0
0.5079102602510721,0.22554029386385804,0.13652328046401502,0.06125217265182768,0.13240850833023587,0.10302844814903227,0.11339956370516667,0.049814669445880866,0.014087151077493318,0.00836184536516574,0.7174670727011806,0.06503783241610428,0.35426712845209973,0.09703180166744546,2.578104675410716,0.659338648648025,-5.304596725409488,0.1948123071865817,-4.494015965411269,0.2047819122764336,4.698156369134955e-06,2.289259945174023e-06,0.0,0.0,0.0010666950554960174,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,41,280.0,pain_protocol,unannotated,0.0,1.0
0.5326894854429952,0.2861688805072976,0.06548404859176635,0.037075380498642924,0.24161040705102163,0.27895195629289055,0.045808563442308076,0.03704633166257836,0.004179830693715927,0.004406972482353682,0.6210528193703884,0.11118905675961388,0.3409113807980256,0.09487759961520575,2.321823592481442,0.8852851205228953,-5.136012871942015,0.2259968311668139,-4.334647012544838,0.2707952781501417,5.394575384966597e-06,4.528911197870738e-06,0.0,0.0,0.00039772317965543376,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,4,42,288.0,pain_protocol,unannotated,0.0,1.0
