rel_delta_median,rel_delta_iqr,rel_theta_median,rel_theta_iqr,rel_alpha_median,rel_alpha_iqr,rel_beta_median,rel_beta_iqr,rel_low_gamma_median,rel_low_gamma_iqr,spectral_entropy_median,spectral_entropy_iqr,hjorth_mobility_median,hjorth_mobility_iqr,hjorth_complexity_median,hjorth_complexity_iqr,log_rms_median,log_rms_iqr,log_ptp_median,log_ptp_iqr,gfp_median,gfp_iqr,flat_channel_fraction,extreme_amplitude_fraction,line_noise_ratio,dataset_id,subject,device,raw_file,window_seconds,window_index,start_seconds,task_condition,task_annotation,missing_channel_fraction,retained_duration_fraction
0.5804968620211335,0.2073927321713992,0.05852055864633752,0.02810722682963361,0.17907682422585408,0.1276952683639823,0.06789900297052512,0.06288046774088166,0.009785045917920199,0.020843667546721772,0.6521827218460472,0.13616097641939484,0.32007939551097686,0.11421178937847626,2.475180464884113,0.903963589332399,-5.107201277927288,0.17486748019491394,-4.294539023484681,0.17595179587035936,7.849343610809198e-06,5.2110271650912e-06,0.0,0.0,0.0008864405858894919,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,10,80.0,pain_protocol,unannotated,0.0,1.0
0.36016946038471265,0.16454667473841933,0.1802336393185894,0.05555164794933093,0.1306772722866982,0.08462888026895886,0.1670909819170723,0.11002054301495484,0.030321927383749503,0.054670890786334955,0.820314138692075,0.10007369428881108,0.44194320709703644,0.1498790915912399,2.123542014538996,0.46924367672418743,-5.348376403427399,0.16859302285746924,-4.470569567890225,0.2457195188526402,4.518980823136581e-06,1.542291123075827e-06,0.0,0.0,0.0029462665387020854,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,11,88.0,pain_protocol,unannotated,0.0,1.0
0.480239306664366,0.1885586849778778,0.1146278855002156,0.03306160994704285,0.17248536288201688,0.1202055733634765,0.10292200250532828,0.0895172265912773,0.014528371651229322,0.030768790694815078,0.7432670506256827,0.08863093570426639,0.3895846144360825,0.12064596126631827,2.30009400314792,0.5002142183019833,-5.2486685207109645,0.10640819573468097,-4.401275392852421,0.1278928714448213,5.020221512944172e-06,2.2005932439693664e-06,0.0,0.0,0.0017411412851263855,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,12,96.0,pain_protocol,unannotated,0.0,1.0
0.5832539313050515,0.19888003910443697,0.06792317944909473,0.0298046512456452,0.15832469523969117,0.13750675983235075,0.07319239521781132,0.06282621932356447,0.011629945720417218,0.017684454154463944,0.6500621759287692,0.13527840039837935,0.31165651430329216,0.09604164948834942,2.698255564728032,0.8000625715528518,-5.123138839243363,0.18150346580116494,-4.30851946689018,0.17941419766133127,6.110087863520934e-06,4.569045945073104e-06,0.0,0.0,0.0010039040392978214,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,13,104.0,pain_protocol,unannotated,0.0,1.0
0.6149036105040783,0.16515668727384858,0.09730494305535511,0.03607050254927044,0.13806882719846825,0.10374201469181087,0.05523481326111268,0.05188341855407541,0.006716816996395723,0.014287796548995462,0.6540113468412913,0.09573873660989596,0.2990138412618535,0.0958547379052277,2.6605208816815176,0.7768078600640358,-5.02469736346381,0.19407782093474335,-4.108217642552084,0.2654711679218176,7.255878015812646e-06,7.070857758318343e-06,0.0,0.0,0.0005862643901656469,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,14,112.0,pain_protocol,unannotated,0.0,1.0
0.6162983528791017,0.147243284845202,0.1444842575211688,0.0298993290155202,0.06288193811272255,0.043238519537948585,0.09021591430140008,0.06316456393872082,0.012009525860462918,0.014067918310637837,0.6731665953923682,0.11582608377904158,0.31529898608483287,0.0938571472129135,2.8826697454791783,0.8478741506444205,-5.176574696534249,0.18296755142601384,-4.3233537186570885,0.21527957400874076,6.163339110342627e-06,4.661945197444836e-06,0.0,0.0,0.001201528568929789,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,15,120.0,pain_protocol,unannotated,0.0,1.0
0.6490094928778893,0.17995764350062993,0.1023605556408151,0.03458163569782649,0.0902571739455246,0.08187914144249399,0.06768531648169741,0.043082418050491615,0.009028218703444613,0.010549664103316182,0.6576866554790515,0.11452533378520413,0.31446475780801264,0.08103448931635332,2.793868265436214,0.7939928642811087,-5.148110854979444,0.2325630655806714,-4.295121807914677,0.2775153317055512,6.425040833358869e-06,4.81267362204491e-06,0.0,0.0,0.0009040473687986565,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,16,128.0,pain_protocol,unannotated,0.0,1.0
0.5049567670771934,0.14641899676901088,0.17757620873576418,0.0656359026749411,0.0980598776063979,0.046413739980365964,0.114833125492216,0.05410221089749433,0.012970666879618111,0.010523073050066115,0.7381669386206368,0.09711574351735741,0.36558421315519374,0.10229886727546922,2.4983436753004185,0.6174145592716802,-5.288507434540544,0.1899517276060605,-4.4645852784679185,0.24001613764803764,4.9384554101386255e-06,2.927914399970702e-06,0.0,0.0,0.0012593172832850463,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,17,136.0,pain_protocol,unannotated,0.0,1.0
0.5940460490851969,0.16335494896354674,0.10896882421348716,0.048412723508717975,0.10163861189975171,0.08579931973877254,0.08232349067534964,0.03738113520248806,0.010450891242982641,0.008470072336521904,0.6883260100047552,0.08753015341978054,0.3296508047732343,0.08737020064312767,2.6164358808514354,0.6780753023422319,-5.185178404103805,0.21799368508716732,-4.366241912383625,0.19242217234459424,5.745642480871191e-06,3.495435761749331e-06,0.0,0.0,0.001033141659814018,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,18,144.0,pain_protocol,unannotated,0.0,1.0
0.6151646584408181,0.13923156736965292,0.11809402310292888,0.0384558354292774,0.07888294315984778,0.03200214418150074,0.10199210810361685,0.05210873382300232,0.014898364721910674,0.008895907618659405,0.6880705932699573,0.09217246585603744,0.3435226556769392,0.08095529152642861,2.6608855321269234,0.6027530521790552,-5.276467600067686,0.17496268005186622,-4.402500724121134,0.1856846616661052,4.866550088101242e-06,2.614920494744649e-06,0.0,0.0,0.0012085596603652773,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,19,152.0,pain_protocol,unannotated,0.0,1.0
0.6780401299928367,0.1129799608814892,0.13796659074294923,0.053141618668329726,0.05009614206542694,0.037138104133924835,0.0648386366120633,0.043640530889271126,0.008185589929790564,0.006657099517801907,0.6297871647777138,0.11490099692412403,0.27613482182717786,0.07979346158366843,3.169624668718917,0.8232732943942684,-5.159493948329582,0.20845653550103282,-4.296354737997401,0.24864727198697256,6.819375584532431e-06,5.041843311114473e-06,0.0,0.0,0.0007351026143587922,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,20,160.0,pain_protocol,unannotated,0.0,1.0
0.5423270086057856,0.3990596239229586,0.07538840761964438,0.0538478248221119,0.053027443311403175,0.038037751207068204,0.14837751059906562,0.26786367358394414,0.0874593190843512,0.1715675153468756,0.749912113439207,0.24288852552560714,0.5212192489806997,0.4559467588410709,2.2069015934511884,1.2440558401644788,-5.095238237159704,0.13848261640232273,-4.15378652124037,0.2551663485585127,6.063348219418737e-06,4.642304898111544e-06,0.0,0.0,0.007614265100680785,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,21,168.0,pain_protocol,unannotated,0.0,1.0
0.5874046919319326,0.1383762645839287,0.16290764217247528,0.05526702339286643,0.0619953703630159,0.03318373107730285,0.09062411192324119,0.05761910868477613,0.012032625519511442,0.01439971845819164,0.6881304692557363,0.08040183280963853,0.32648454436402574,0.120326419859767,2.792129639881691,0.6868788872263396,-5.1736906624825885,0.19793100589938728,-4.374254673055418,0.1910064947047445,6.948385463917798e-06,4.24598994919405e-06,0.0,0.0,0.0012993108148968095,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,22,176.0,pain_protocol,unannotated,0.0,1.0
0.5572169250687502,0.1471653166584143,0.1421637438000556,0.028565083913864642,0.12155025859571131,0.07997563244267568,0.08641076532131878,0.04766006150632661,0.009677928199136017,0.007112700865170464,0.7016106524145153,0.11497373491369112,0.3248377948601553,0.09640603232981354,2.5808040629022173,0.7852715341122858,-5.2097851735256695,0.17952439788974228,-4.367846530283745,0.16795052964711576,5.082262433660685e-06,3.5119743038274047e-06,0.0,0.0,0.0009546484691097294,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,23,184.0,pain_protocol,unannotated,0.0,1.0
0.5586674498688976,0.17013698197022953,0.12793985946549458,0.03824506333255019,0.11400846296288791,0.08781936606147014,0.08580294575777968,0.04854169458861367,0.009808281710249002,0.0078516042654796,0.7034767230853414,0.09405178320276852,0.3267525517077691,0.08591432500308388,2.617495351924547,0.72855993415864,-5.221615685224822,0.18955798343884211,-4.362753835216662,0.22760749086196608,5.036343093359725e-06,2.9427087701913795e-06,0.0,0.0,0.0008978355693586074,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,24,192.0,pain_protocol,unannotated,0.0,1.0
0.5054780237644763,0.13894300961421047,0.17613582968774347,0.0643196570464355,0.08632669225192854,0.04382288725663916,0.1079473544381479,0.0659669431597948,0.012905650229065271,0.008851599177281743,0.7224396275004394,0.09434628640043607,0.3432649800623606,0.10720532455277759,2.6726318656639965,0.7211723613768943,-5.225245371301611,0.19152948669958292,-4.4059555147436225,0.24738952622967236,5.547587371893092e-06,3.1285218921729497e-06,0.0,0.0,0.0010418552347598703,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,25,200.0,pain_protocol,unannotated,0.0,1.0
0.6671322700559803,0.13995558721354506,0.09181163963083447,0.042051825261836526,0.07951752427519387,0.07684993301770406,0.05507005263257668,0.05668772624088633,0.005854288712070336,0.00548876866142578,0.5782681021120766,0.10253681362865741,0.2635967580693739,0.08012288077513657,3.239959648203519,1.0698795512096306,-5.100422397267513,0.20646730881392017,-4.277801452939276,0.219854041508186,8.180764526599363e-06,1.2790438514065166e-05,0.0,0.0,0.0005137237159941612,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,26,208.0,pain_protocol,unannotated,0.0,1.0
0.6143375102427738,0.1742748227890789,0.1485349580990058,0.03801803026425457,0.06891439061624731,0.052327729098499,0.08541094953740588,0.07361834134160505,0.010689114091301903,0.00968797363428745,0.6736705655176969,0.12391137596654589,0.30202918609286555,0.11196677916027531,3.037767427680447,0.8271058609005135,-5.180612601230951,0.23277624116857076,-4.372907623230129,0.21432172299485952,6.1813165984169815e-06,4.565092179160077e-06,0.0,0.0,0.0008762308338912659,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,27,216.0,pain_protocol,unannotated,0.0,1.0
0.44955730098650437,0.20090934764237378,0.09319383997848785,0.0482570697796932,0.26007718424191184,0.21847412165794916,0.06921537301709366,0.0468261458802848,0.007273523429605648,0.009324706651097758,0.6784805211932217,0.11674485308394444,0.3392280203096468,0.08116216998269427,2.4105735562643904,0.7150532929379074,-5.141922522517424,0.2152280039277228,-4.273861695928379,0.26127415404858123,6.453502892107535e-06,7.151083866863319e-06,0.0,0.0,0.0006218666629875076,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,28,224.0,pain_protocol,unannotated,0.0,1.0
0.6089500275758224,0.22706492581803733,0.10941119011217793,0.04564298796812487,0.14078159421897507,0.24612432759958167,0.04885591476738996,0.040934706845488215,0.004685137531103457,0.0044517070416728415,0.6554279388455693,0.10424556835347065,0.2983102395672902,0.10014297149679205,2.6920994750879315,1.2081246091140034,-5.040167391254354,0.21805463723694096,-4.1481701902813,0.2689729579478639,6.673871701802802e-06,5.9415479062228964e-06,0.0,0.0,0.0004118866766525326,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,29,232.0,pain_protocol,unannotated,0.0,1.0
0.6763101029214875,0.14340014259097267,0.12874808624862089,0.029705176583243634,0.0515073364993725,0.0379511746643329,0.0633775076254823,0.05540035396997717,0.008604189901350617,0.009662783590075982,0.6201569176205044,0.11529583259022058,0.2763963003858687,0.10765502078624722,3.243244452874421,0.9913141771988152,-5.164064127841929,0.23991894972657324,-4.328014002139634,0.23903886610363934,6.1066464354037655e-06,5.940121432860853e-06,0.0,0.0,0.0006786334028442276,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,30,240.0,pain_protocol,unannotated,0.0,1.0
0.6490946888613481,0.17000180782022933,0.10219672066627106,0.03663238093980098,0.06269956353128744,0.05262432311697996,0.08242899437553378,0.08969005413926298,0.02360842881054929,0.049777106154908594,0.6633703330789993,0.1451693345275632,0.39597345130349554,0.2519374440304538,2.775969580054489,1.2119568150331497,-5.093180322016973,0.12857119438588782,-4.094637446267102,0.3037200063617811,5.845793772049027e-06,6.008483258827643e-06,0.0,0.0,0.0020937272099310817,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,31,248.0,pain_protocol,unannotated,0.0,1.0
0.6318889955025405,0.14363501858250505,0.1042006724426585,0.034892923329943926,0.10616088121613372,0.08728687009989272,0.06226520299244362,0.040473972703562636,0.0053106152677399494,0.005007761729240614,0.6429627961847488,0.0834406823394801,0.280619064629789,0.07360777700081811,3.0052118196449165,0.711945700956996,-5.095600674164546,0.19612176883140098,-4.274195699917521,0.20613366225689767,8.930007841545543e-06,8.365493124363103e-06,0.0,0.0,0.0005256575651888173,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,32,256.0,pain_protocol,unannotated,0.0,1.0
0.5965548208173437,0.20730561639624406,0.18002085009737068,0.07575643946270166,0.061589190474248406,0.05709699988790726,0.07497219063797195,0.055790049021519524,0.009964481244594564,0.0100240072569441,0.6728274160074097,0.12140687908360603,0.27726016709439033,0.10424006383449239,3.117449285370281,0.7939766827361243,-5.144135562718661,0.2108265856622591,-4.321131521967996,0.21943571044145838,6.346174053819805e-06,6.918200544091986e-06,0.0,0.0,0.0009762302382922988,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,33,264.0,pain_protocol,unannotated,0.0,1.0
0.6072940635087971,0.11823803010654099,0.12396469772615273,0.03297500740810502,0.09954752782899452,0.04682513107671023,0.08452879806201068,0.0453397089826399,0.007915323665324436,0.007865894276729977,0.6622742781368125,0.10110683402991116,0.2988624218705659,0.09107258566956306,2.909350117211332,0.6499771396652596,-5.171078080196719,0.20280636471576674,-4.334137774496872,0.22361398071524707,6.051796888204283e-06,4.767458607655396e-06,0.0,0.0,0.0006846163085639661,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,34,272.0,pain_protocol,unannotated,0.0,1.0
0.605277334321227,0.1487560377787447,0.10596151617554403,0.036347372620719604,0.12522066766281664,0.10836647401283253,0.06844808135655897,0.030064618133486827,0.007057140564055325,0.0061346200919660514,0.6636540524999847,0.07032973667316156,0.30714870368583086,0.06693331848614892,2.721954707406776,0.7684452765182845,-5.161449986795565,0.18333411827653556,-4.322407791978779,0.1889464971071826,5.590390329144258e-06,5.09378071766855e-06,0.0,0.0,0.0006172558551795968,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,35,280.0,pain_protocol,unannotated,0.0,1.0
0.5400106995653646,0.2694238225560166,0.0812219325193414,0.04073594343817305,0.19496968342131385,0.24344155329064276,0.06255242793238103,0.04421401282766648,0.007287130639518375,0.006151554450240179,0.664780506163594,0.12465088727872298,0.3416229496251867,0.09834182917824008,2.3984344950634084,0.8598697734962171,-5.1805934990840665,0.16918270590199302,-4.287967517791075,0.24264648172830583,6.249093059723323e-06,5.644455211644111e-06,0.0,0.0,0.0005718999851414617,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,36,288.0,pain_protocol,unannotated,0.0,1.0
0.4535297436530828,0.2594591818617521,0.11223481972635671,0.05267179058205315,0.09432848443471623,0.14363363983726912,0.12390295610759072,0.1383970644200431,0.04681001118625083,0.11467589666959581,0.7586390723102712,0.16017780915755497,0.4513664963442903,0.2920629578029338,2.176197281544455,0.9498622399790086,-5.081512418427785,0.15056965628539576,-4.204090416503435,0.30015193307038945,8.766242782608823e-06,4.863970372584593e-06,0.0,0.0,0.0050040591946264295,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,37,296.0,pain_protocol,unannotated,0.0,1.0
0.5559476400937551,0.17983214163332356,0.14452442141744204,0.034458093352828345,0.14005470667593206,0.10582729654618343,0.07494895858181097,0.05496962978949063,0.00788767726195166,0.0073358819748070335,0.6903142598175789,0.10633495830740425,0.31599072102145576,0.09575561693442947,2.658722518991677,0.7016788470418298,-5.154647422819956,0.23238479695980274,-4.32357632628892,0.2621043446163558,5.422915528510849e-06,4.522143238951809e-06,0.0,0.0,0.0007951007728168235,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,38,304.0,pain_protocol,unannotated,0.0,1.0
0.5478718521006749,0.224509576490379,0.1152954657910398,0.04917748681341891,0.13637855723280246,0.17479880103795523,0.07440826364162023,0.04434917414862665,0.0070653781100738595,0.007256492672761099,0.6866885813748045,0.10855591983283197,0.3306644906866522,0.08505374778007802,2.4812586948763466,0.8165149042280375,-5.175764072696255,0.19913464280443183,-4.297240426014561,0.23878279104851519,6.270051396036967e-06,5.8528200815568416e-06,0.0,0.0,0.0005788029637406749,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,39,312.0,pain_protocol,unannotated,0.0,1.0
0.5852174595049375,0.20135821352270233,0.12111947948830104,0.03135545104284107,0.10212869757232429,0.07624618618206565,0.088463044016235,0.04590629253044127,0.008740769645226933,0.005854182492394394,0.6867763530231479,0.1316596314951276,0.31062367099850796,0.10373201617265781,2.8020051494109444,1.1700816487315113,-5.127065598497429,0.1991691347083826,-4.2951239916404695,0.26249679685020233,6.5782177609969095e-06,5.623842118155997e-06,0.0,0.0,0.0007727164178779786,ds005284,sub-001,BioSemi ActiveTwo,data/ds005284/sub-001/eeg/sub-001_task-26ByBiosemi_eeg.bdf,8,40,320.0,pain_protocol,unannotated,0.0,1.0
0.374999362545851,0.09530736886159846,0.14961991840435446,0.033214800581117365,0.1454658158627759,0.059767965812591,0.22059982506100292,0.08311938086076137,0.02330790777100854,0.011244012175335834,0.8291102816659498,0.047875494330957946,0.4389591709102194,0.08081534291332382,2.0511913920727096,0.3042085528085212,-5.218144182634836,0.16160093771728956,-4.363372850483728,0.19724008017132189,5.9447149867692795e-06,3.1864889094393003e-06,0.0,0.0,0.0013745249591499253,ds005284,sub-002,BioSemi ActiveTwo,data/ds005284/sub-002/eeg/sub-002_task-26ByBiosemi_eeg.bdf,8,0,0.0,pain_protocol,unannotated,0.0,1.0
0.3574326155061204,0.14072205675718213,0.11625810155406796,0.07205047737671064,0.2318285371954834,0.12692052145469013,0.1936820906808518,0.06670344619990853,0.01679987453558502,0.012087918379169246,0.8126682440025854,0.06497236895490688,0.4717602237280764,0.0627103187889333,1.838560660579036,0.21982449015620564,-5.243754235764786,0.14898524690495485,-4.375852693836117,0.17340953279913585,5.514303397569355e-06,2.5659988188633784e-06,0.0,0.0,0.0010107120984302223,ds005284,sub-002,BioSemi ActiveTwo,data/ds005284/sub-002/eeg/sub-002_task-26ByBiosemi_eeg.bdf,8,1,8.0,pain_protocol,unannotated,0.0,1.0
