source_row,dataset,subject,epoch,rating,laser_power,cluster,component_1,component_2
20659,ds005280,sub-040,6,6.0,3.0,2,-4.2851214,-13.457355
20660,ds005280,sub-040,7,5.0,3.0,1,-15.06704,33.576145
20661,ds005280,sub-040,8,4.0,3.0,1,-8.302029,6.332222
20662,ds005280,sub-040,9,7.0,3.5,1,-11.956231,61.884613
20663,ds005280,sub-040,10,6.0,3.0,2,5.954662,-3.3764732
20664,ds005280,sub-040,11,9.0,3.5,2,25.102577,-44.995697
20665,ds005280,sub-040,12,6.0,3.0,1,26.6194,17.931927
20666,ds005280,sub-040,13,6.0,3.5,2,-9.118104,-41.334934
20667,ds005280,sub-040,14,3.0,3.0,3,-54.006023,-18.676151
20668,ds005280,sub-040,15,4.0,3.0,3,-37.967026,0.48489878
20669,ds005280,sub-040,16,7.0,3.5,1,-43.98327,45.10388
20670,ds005280,sub-040,17,6.0,3.5,3,-50.533806,-24.692802
20671,ds005280,sub-040,18,7.0,3.0,2,-10.342357,-46.736397
20672,ds005280,sub-040,19,5.0,3.5,1,-11.637406,15.604284
20673,ds005280,sub-040,20,6.0,3.5,3,-35.19937,-4.334572
20674,ds005280,sub-040,21,8.0,3.0,3,-49.407173,11.297023
20675,ds005280,sub-040,22,6.0,3.0,1,7.928178,6.7816377
20676,ds005280,sub-040,23,5.0,3.0,0,25.460503,2.4281342
20677,ds005280,sub-040,24,3.0,3.0,3,-71.17141,0.32113224
20678,ds005280,sub-040,25,6.0,3.5,2,13.882274,-20.785849
20679,ds005280,sub-040,26,6.0,3.0,3,-53.943577,26.914854
20680,ds005280,sub-040,27,7.0,3.5,3,-41.80226,-26.496725
20681,ds005280,sub-040,28,7.0,3.5,1,-19.681725,45.54626
20682,ds005280,sub-040,29,6.0,3.5,3,-29.806274,-2.7118752
20683,ds005280,sub-041,0,2.0,3.5,1,-12.763421,60.9848
20684,ds005280,sub-041,1,1.0,3.5,1,-5.131722,49.157005
20685,ds005280,sub-041,2,4.0,3.0,3,-74.863396,1.691219
20686,ds005280,sub-041,3,4.0,3.0,1,-4.0034633,45.09534
20687,ds005280,sub-041,4,4.0,3.0,1,-17.60127,56.824333
20688,ds005280,sub-041,5,4.0,3.0,3,-48.10568,8.5404005
20689,ds005280,sub-041,6,5.0,3.5,1,-9.247831,10.224551
20690,ds005280,sub-041,7,6.0,3.5,0,43.87298,-29.82058
20691,ds005280,sub-041,8,4.0,3.0,1,-13.800978,56.42457
20692,ds005280,sub-041,9,5.0,3.5,2,20.894802,-16.699938
20693,ds005280,sub-041,10,4.0,3.0,3,-41.087746,-16.155497
20694,ds005280,sub-041,11,2.0,3.0,1,30.296982,57.40312
20695,ds005280,sub-041,12,4.0,3.5,3,-44.10443,7.496042
20696,ds005280,sub-041,13,5.0,3.5,3,-41.866997,35.93387
20697,ds005280,sub-041,14,2.0,3.5,3,-79.36539,16.840681
20698,ds005280,sub-041,15,5.0,3.5,1,-41.77781,47.16132
20699,ds005280,sub-041,16,4.0,3.0,3,-47.214504,-2.5937822
20700,ds005280,sub-041,17,4.0,3.0,1,-12.287546,31.124989
20701,ds005280,sub-041,18,4.0,3.0,2,8.034191,-2.7823176
20702,ds005280,sub-041,19,2.0,3.0,1,-2.964601,49.70033
20703,ds005280,sub-041,20,2.0,3.5,3,-54.702732,-8.673409
20704,ds005280,sub-041,21,4.0,3.0,2,-9.686939,-37.31539
20705,ds005280,sub-041,22,5.0,3.5,3,-36.61846,-33.485355
20706,ds005280,sub-041,23,4.0,3.5,0,48.10298,47.996944
20707,ds005280,sub-041,24,4.0,3.5,3,-51.14215,41.618855
20708,ds005280,sub-042,0,5.0,3.0,3,-59.210224,-29.751558
20709,ds005280,sub-042,1,4.0,3.5,2,0.3913707,-42.242146
20710,ds005280,sub-042,2,6.0,3.5,2,16.1034,-41.94353
20711,ds005280,sub-042,3,6.0,3.5,2,-0.065465294,-35.44311
20712,ds005280,sub-042,4,7.0,3.0,2,22.382414,-21.720514
20713,ds005280,sub-042,5,6.0,3.0,1,-28.76533,21.591412
20714,ds005280,sub-042,6,5.0,3.0,2,-0.28908092,-25.908445
20715,ds005280,sub-042,7,5.0,3.5,2,27.11198,-46.499107
20716,ds005280,sub-042,8,5.0,3.0,2,-9.639976,-28.257572
20717,ds005280,sub-042,9,4.0,3.0,3,-72.97531,-13.077175
20718,ds005280,sub-042,10,8.0,3.5,0,42.050587,-24.679083
20719,ds005280,sub-042,11,3.0,3.0,2,18.543447,-43.95171
20720,ds005280,sub-042,12,3.0,3.0,2,21.738997,-33.685543
20721,ds005280,sub-042,13,6.0,3.5,2,-35.151794,-52.868824
20722,ds005280,sub-042,14,4.0,3.0,3,-33.400574,0.43981585
20723,ds005280,sub-042,15,4.0,3.5,3,-60.857685,-33.288673
20724,ds005280,sub-042,16,5.0,3.0,3,-54.386757,-7.894059
20725,ds005280,sub-042,17,4.0,3.0,3,-68.166466,-10.969981
20726,ds005280,sub-042,18,3.0,3.0,2,22.585539,-13.859629
20727,ds005280,sub-042,19,6.0,3.0,3,-53.668053,-45.472546
20728,ds005280,sub-042,20,6.0,3.5,3,-59.041107,-39.253193
20729,ds005280,sub-042,21,7.0,3.0,2,32.224983,-47.554356
20730,ds005280,sub-042,22,5.0,3.5,2,14.580115,-35.097107
20731,ds005280,sub-042,23,6.0,3.5,1,-9.559771,6.604921
20732,ds005280,sub-042,24,8.0,3.5,2,4.3763533,-55.04533
20733,ds005280,sub-043,0,6.0,3.0,2,8.466259,-13.832458
20734,ds005280,sub-043,1,8.0,3.5,0,46.035046,35.13148
20735,ds005280,sub-043,2,6.0,3.5,2,1.5165389,-29.817518
20736,ds005280,sub-043,3,7.0,3.5,2,29.852219,-47.01423
20737,ds005280,sub-043,4,7.0,3.0,2,15.8511,-52.74516
20738,ds005280,sub-043,5,0.0,3.0,3,-24.835987,-12.464287
20739,ds005280,sub-043,6,6.0,3.0,2,35.596966,-41.741993
20740,ds005280,sub-043,7,4.0,3.0,0,57.092285,-36.070164
20741,ds005280,sub-043,8,5.0,3.5,3,-36.141884,21.148226
20742,ds005280,sub-043,9,4.0,3.0,3,-25.110739,-6.8873277
20743,ds005280,sub-043,10,5.0,3.5,1,10.779907,8.450815
20744,ds005280,sub-043,11,4.0,3.0,2,6.608613,-27.195786
20745,ds005280,sub-043,12,6.0,3.5,0,34.364063,-16.543125
20746,ds005280,sub-043,13,7.0,3.0,2,5.897996,-35.191376
20747,ds005280,sub-043,14,5.0,3.0,2,4.9039774,-35.03854
20748,ds005280,sub-043,15,6.0,3.5,0,44.871853,33.55581
20749,ds005280,sub-043,16,2.0,3.5,2,-8.096952,-17.834028
20750,ds005280,sub-043,17,4.0,3.0,2,-3.9541767,-16.974756
20751,ds005280,sub-043,18,7.0,3.5,0,42.592003,31.959547
20752,ds005280,sub-043,19,4.0,3.0,1,-19.157518,36.32488
20753,ds005280,sub-043,20,5.0,3.0,3,-32.571556,-10.525249
20754,ds005280,sub-043,21,6.0,3.0,2,18.136845,-48.177856
20755,ds005280,sub-043,22,4.0,3.0,1,27.507648,24.46431
20756,ds005280,sub-043,23,5.0,3.5,1,13.508443,14.211994
20757,ds005280,sub-043,24,7.0,3.5,2,7.124624,-46.468174
20758,ds005280,sub-043,25,5.0,3.5,1,-1.1041945,3.7783504
20759,ds005280,sub-043,26,5.0,3.5,3,-35.022255,-1.4576341
20760,ds005280,sub-044,0,5.0,3.5,0,26.691534,1.1268042
20761,ds005280,sub-044,1,5.0,3.5,0,47.32648,-22.301989
20762,ds005280,sub-044,2,5.0,3.5,0,65.10519,4.2863264
20763,ds005280,sub-044,3,4.0,3.5,0,46.88378,2.332968
20764,ds005280,sub-044,4,3.0,3.0,2,-13.487333,-46.325985
20765,ds005280,sub-044,5,3.0,3.0,1,8.853904,18.183044
20766,ds005280,sub-044,6,2.0,3.0,0,33.63649,8.559756
20767,ds005280,sub-044,7,2.0,3.0,2,8.573525,-11.950592
20768,ds005280,sub-044,8,2.0,3.5,1,7.6258426,3.5392478
20769,ds005280,sub-044,9,2.0,3.0,0,45.877968,5.328825
20770,ds005280,sub-044,10,3.0,3.5,0,27.262054,-1.7547281
20771,ds005280,sub-044,11,3.0,3.0,0,32.550304,-15.33564
20772,ds005280,sub-044,12,4.0,3.5,3,-61.553844,-33.250168
20773,ds005280,sub-044,13,4.0,3.0,3,-44.918205,-0.79302675
20774,ds005280,sub-044,14,2.0,3.0,3,-35.267372,28.351046
20775,ds005280,sub-044,15,4.0,3.5,0,40.361305,32.50519
20776,ds005280,sub-044,16,5.0,3.5,3,-54.304703,10.760581
20777,ds005280,sub-044,17,2.0,3.0,0,43.550663,18.223019
20778,ds005280,sub-044,18,3.0,3.5,2,19.051432,-33.890335
20779,ds005280,sub-044,19,5.0,3.5,0,44.32943,17.658152
20780,ds005280,sub-044,20,3.0,3.0,0,28.375038,-9.976469
20781,ds005280,sub-044,21,2.0,3.0,2,-21.10707,-27.15981
20782,ds005280,sub-044,22,2.0,3.0,3,-36.098614,8.977012
20783,ds005280,sub-044,23,1.0,3.0,1,1.3302532,8.835763
20784,ds005280,sub-044,24,2.0,3.0,3,-38.06097,13.339552
20785,ds005280,sub-045,0,6.0,3.5,1,-1.8384846,29.072794
20786,ds005280,sub-045,1,6.0,4.0,1,-5.798177,13.529923
20787,ds005280,sub-045,2,7.0,4.0,0,72.09415,6.4689474
20788,ds005280,sub-045,3,8.0,4.0,1,-0.44821855,64.33699
20789,ds005280,sub-045,4,8.0,4.0,3,-46.013203,9.256905
20790,ds005280,sub-045,5,4.0,3.5,3,-31.307678,-20.817537
20791,ds005280,sub-045,6,4.0,3.5,3,-76.67478,-14.812883
20792,ds005280,sub-045,7,5.0,3.5,3,-71.289795,0.047348157
20793,ds005280,sub-045,8,6.0,3.5,3,-49.901062,-1.0930375
20794,ds005280,sub-045,9,7.0,4.0,3,-65.32895,2.9403446
20795,ds005280,sub-045,10,5.0,3.5,3,-47.453167,-30.459684
20796,ds005280,sub-045,11,8.0,4.0,2,-5.89245,-1.2109388
20797,ds005280,sub-045,12,8.0,3.5,2,-4.8253927,-9.344345
20798,ds005280,sub-045,13,7.0,4.0,3,-49.318295,-31.91851
20799,ds005280,sub-045,14,5.0,3.5,2,-18.789001,-35.186104
20800,ds005280,sub-045,15,8.0,3.5,3,-37.30097,28.20161
20801,ds005280,sub-045,16,8.0,4.0,3,-55.330753,-26.263845
20802,ds005280,sub-045,17,7.0,4.0,3,-69.29879,30.876226
20803,ds005280,sub-045,18,8.0,3.5,3,-38.365734,1.1161137
20804,ds005280,sub-045,19,8.0,4.0,2,-20.258362,-12.88625
20805,ds005280,sub-045,20,8.0,4.0,3,-49.17274,-6.6700726
20806,ds005280,sub-045,21,8.0,3.5,2,-6.087812,-34.31313
20807,ds005280,sub-045,22,7.0,3.5,1,-4.952081,5.7922487
20808,ds005280,sub-045,23,6.0,3.5,3,-61.281536,12.403869
20809,ds005280,sub-045,24,4.0,3.5,3,-63.821106,-0.59398407
20810,ds005280,sub-045,25,8.0,4.0,2,9.787351,-46.043495
20811,ds005280,sub-045,26,5.0,3.5,3,-57.494755,-24.328882
20812,ds005280,sub-045,27,7.0,4.0,2,2.9710634,-29.04792
20813,ds005280,sub-045,28,5.0,4.0,3,-37.02915,28.95754
20814,ds005280,sub-045,29,8.0,4.0,2,-24.902014,-17.15026
20815,ds005280,sub-046,0,5.0,3.0,3,-71.724625,-11.036912
20816,ds005280,sub-046,1,4.0,3.5,3,-62.470516,-6.653917
20817,ds005280,sub-046,2,4.0,3.5,2,-8.691457,-60.11397
20818,ds005280,sub-046,3,3.0,3.5,3,-35.32648,-18.499048
20819,ds005280,sub-046,4,2.0,3.5,3,-69.151184,-13.810046
20820,ds005280,sub-046,5,3.0,3.0,2,-31.430723,-31.825788
20821,ds005280,sub-046,6,2.0,3.0,3,-25.425966,-0.44263268
20822,ds005280,sub-046,7,2.0,3.0,3,-57.238743,4.730783
20823,ds005280,sub-046,8,3.0,3.0,3,-48.753345,-38.025406
20824,ds005280,sub-046,9,4.0,3.5,2,0.23339348,-24.662046
20825,ds005280,sub-046,10,4.0,3.0,3,-22.156149,-5.195219
20826,ds005280,sub-046,11,6.0,3.5,3,-32.74219,-19.95637
20827,ds005280,sub-046,12,3.0,3.0,3,-68.070915,13.592144
20828,ds005280,sub-046,13,5.0,3.5,3,-40.623703,-29.615374
20829,ds005280,sub-046,14,3.0,3.0,3,-74.59891,-3.8023968
20830,ds005280,sub-046,15,4.0,3.0,2,-3.8026023,-15.188586
20831,ds005280,sub-046,16,4.0,3.5,3,-59.105286,4.959418
20832,ds005280,sub-046,17,3.0,3.0,3,-29.613537,-20.606216
20833,ds005280,sub-046,18,3.0,3.5,2,28.392946,-27.312933
20834,ds005280,sub-046,19,2.0,3.5,3,-41.537003,20.54127
20835,ds005280,sub-046,20,4.0,3.0,2,-25.752901,-33.115467
20836,ds005280,sub-046,21,3.0,3.0,2,-24.812643,-42.92271
20837,ds005280,sub-046,22,4.0,3.0,2,13.01319,-13.265508
20838,ds005280,sub-046,23,3.0,3.0,3,-62.65451,20.718023
20839,ds005280,sub-046,24,3.0,3.5,3,-49.921555,16.735355
20840,ds005280,sub-046,25,4.0,3.0,2,-8.691669,-62.273468
20841,ds005280,sub-046,26,2.0,3.5,3,-33.280666,20.092861
20842,ds005280,sub-046,27,3.0,3.5,3,-29.01731,5.692981
20843,ds005280,sub-046,28,2.0,3.5,3,-52.058117,16.51588
20844,ds005280,sub-047,0,4.0,3.0,3,-32.42853,20.760384
20845,ds005280,sub-047,1,5.0,3.5,0,46.677242,-24.372818
20846,ds005280,sub-047,2,6.0,3.5,2,22.569279,-12.242605
20847,ds005280,sub-047,3,6.0,3.5,2,-0.9032909,0.8951253
20848,ds005280,sub-047,4,7.0,3.5,2,30.649416,-16.904062
20849,ds005280,sub-047,5,4.0,3.0,3,-69.275276,15.291524
20850,ds005280,sub-047,6,6.0,3.0,3,-57.165943,-28.00372
20851,ds005280,sub-047,7,5.0,3.0,3,-51.139736,0.4785976
20852,ds005280,sub-047,8,5.0,3.0,3,-43.19787,20.234993
20853,ds005280,sub-047,9,6.0,3.5,2,29.132772,-17.760313
20854,ds005280,sub-047,10,3.0,3.0,3,-38.863438,16.302721
20855,ds005280,sub-047,11,5.0,3.5,3,-50.631874,-28.348833
20856,ds005280,sub-047,12,4.0,3.0,2,-25.999395,-45.207153
20857,ds005280,sub-047,13,5.0,3.5,2,-35.99632,-47.300293
20858,ds005280,sub-047,14,4.0,3.0,3,-56.94521,27.28302
20859,ds005280,sub-047,15,3.0,3.0,3,-37.430077,-27.421509
20860,ds005280,sub-047,16,6.0,3.5,3,-47.032307,6.2347274
20861,ds005280,sub-047,17,4.0,3.5,3,-69.06836,14.348541
20862,ds005280,sub-047,18,4.0,3.0,3,-36.128826,-23.433628
20863,ds005280,sub-047,19,3.0,3.5,3,-55.738358,-4.4758306
20864,ds005280,sub-047,20,4.0,3.5,3,-46.4665,24.335024
20865,ds005280,sub-047,21,4.0,3.0,1,-17.233952,58.71258
20866,ds005280,sub-047,22,5.0,3.0,1,-28.34428,23.192953
20867,ds005280,sub-047,23,4.0,3.0,3,-24.527914,7.1701317
20868,ds005280,sub-047,24,2.0,3.0,3,-18.358158,3.9711823
20869,ds005280,sub-047,25,5.0,3.5,2,-35.94906,-47.12962
20870,ds005280,sub-047,26,5.0,3.0,1,-21.967201,13.473529
20871,ds005280,sub-047,27,4.0,3.5,2,16.201204,-3.761381
20872,ds005280,sub-048,0,7.0,3.0,3,-34.277905,17.845049
20873,ds005280,sub-048,1,9.0,3.5,3,-54.753918,19.577482
20874,ds005280,sub-048,2,9.0,3.5,2,9.297783,-8.412453
20875,ds005280,sub-048,3,8.0,3.5,1,16.024233,10.835166
20876,ds005280,sub-048,4,9.0,3.5,3,-45.72835,39.309303
20877,ds005280,sub-048,5,8.0,3.0,2,3.1200929,-43.82186
20878,ds005280,sub-048,6,7.0,3.0,3,-34.379013,15.397267
20879,ds005280,sub-048,7,5.0,3.0,3,-61.655365,-33.168804
20880,ds005280,sub-048,8,5.0,3.0,3,-58.98399,-29.968332
20881,ds005280,sub-048,9,4.0,3.5,3,-50.006233,19.514511
20882,ds005280,sub-048,10,4.0,3.0,3,-69.22998,0.76430863
20883,ds005280,sub-048,11,9.0,3.5,3,-49.08598,33.81519
20884,ds005280,sub-048,12,8.0,3.0,3,-53.907837,-15.56006
20885,ds005280,sub-048,13,9.0,3.5,1,-12.116132,3.5722778
20886,ds005280,sub-048,14,6.0,3.0,3,-54.960495,22.720448
20887,ds005280,sub-048,15,7.0,3.0,3,-42.40586,21.542534
20888,ds005280,sub-048,16,8.0,3.5,3,-23.022928,-2.5562706
20889,ds005280,sub-048,17,5.0,3.5,1,-24.751429,16.338263
20890,ds005280,sub-048,18,4.0,3.0,3,-52.216343,-36.49018
20891,ds005280,sub-048,19,8.0,3.5,3,-33.46364,-17.05942
20892,ds005280,sub-048,20,6.0,3.5,3,-41.30447,21.180304
20893,ds005280,sub-048,21,4.0,3.0,3,-61.812527,-25.610178
20894,ds005280,sub-048,22,3.0,3.0,3,-61.865837,16.365587
20895,ds005280,sub-048,23,3.0,3.0,3,-44.089294,16.46476
20896,ds005280,sub-048,24,9.0,3.0,3,-50.80462,5.6051435
20897,ds005280,sub-048,25,3.0,3.0,3,-40.35572,13.744752
20898,ds005280,sub-048,26,6.0,3.5,3,-60.621475,-27.514133
20899,ds005280,sub-048,27,5.0,3.5,3,-68.934715,-17.19887
20900,ds005280,sub-049,0,7.0,3.5,3,-39.048313,0.8679806
20901,ds005280,sub-049,1,9.0,4.0,2,23.244974,-41.08002
20902,ds005280,sub-049,2,9.0,4.0,2,-16.67794,-9.970012
20903,ds005280,sub-049,3,10.0,4.0,2,-26.509716,-26.855675
20904,ds005280,sub-049,4,8.0,4.0,3,-73.49204,7.865691
20905,ds005280,sub-049,5,6.0,3.5,3,-43.74191,-30.556267
20906,ds005280,sub-049,6,5.0,3.5,3,-25.192623,6.284161
20907,ds005280,sub-049,7,3.0,3.5,3,-76.15731,4.5441184
20908,ds005280,sub-049,8,3.0,3.5,3,-38.96168,10.744123
20909,ds005280,sub-049,9,6.0,4.0,3,-35.961407,-11.66026
20910,ds005280,sub-049,10,4.0,3.5,3,-64.95428,21.411018
20911,ds005280,sub-049,11,5.0,4.0,3,-32.689735,7.4229884
20912,ds005280,sub-049,12,4.0,3.5,3,-47.224247,4.1336823
20913,ds005280,sub-049,13,7.0,4.0,3,-33.083572,16.06805
20914,ds005280,sub-049,14,7.0,3.5,3,-67.10559,-8.984338
20915,ds005280,sub-049,15,0.0,3.5,3,-52.024834,21.002077
20916,ds005280,sub-049,16,4.0,4.0,3,-63.77276,-18.894545
20917,ds005280,sub-049,17,3.0,4.0,3,-37.85951,13.191869
20918,ds005280,sub-049,18,7.0,3.5,1,-14.07043,2.884063
20919,ds005280,sub-049,19,8.0,4.0,3,-61.184296,21.628489
20920,ds005280,sub-049,20,8.0,4.0,3,-72.379715,-13.658431
20921,ds005280,sub-049,21,5.0,3.5,3,-32.109547,14.166551
20922,ds005280,sub-049,22,3.0,3.5,3,-31.570652,-8.121931
20923,ds005280,sub-049,23,2.0,3.5,3,-76.418396,6.0671363
20924,ds005280,sub-049,24,7.0,3.5,2,-0.23287442,-14.860009
20925,ds005280,sub-049,25,8.0,4.0,1,-6.2283535,8.403848
20926,ds005280,sub-049,26,4.0,3.5,3,-74.830765,-9.430719
20927,ds005280,sub-049,27,9.0,4.0,2,-3.6182902,-15.638883
20928,ds005280,sub-049,28,5.0,4.0,3,-48.87856,-24.06066
20929,ds005280,sub-049,29,5.0,4.0,2,4.92757,-36.802475
20930,ds005280,sub-050,0,7.0,3.5,3,-37.798626,4.494906
20931,ds005280,sub-050,1,8.0,4.0,0,61.44104,-9.828151
20932,ds005280,sub-050,2,7.0,4.0,2,24.327282,-34.063366
20933,ds005280,sub-050,3,8.0,4.0,3,-50.01251,-25.194431
20934,ds005280,sub-050,4,8.0,4.0,2,-19.950779,-18.746279
20935,ds005280,sub-050,5,6.0,3.5,2,-12.138378,-2.817811
20936,ds005280,sub-050,6,6.0,3.5,2,-6.509995,-50.25331
20937,ds005280,sub-050,7,7.0,3.5,2,5.2228017,-46.015537
20938,ds005280,sub-050,8,8.0,3.5,2,17.737125,-45.54475
20939,ds005280,sub-050,9,7.0,4.0,2,-7.2049026,-15.710063
20940,ds005280,sub-050,10,6.0,3.5,3,-35.280243,-25.736544
20941,ds005280,sub-050,11,5.0,4.0,3,-44.798344,10.007127
20942,ds005280,sub-050,12,7.0,3.5,3,-26.650095,3.2711496
20943,ds005280,sub-050,13,5.0,4.0,2,-29.516432,-26.690086
20944,ds005280,sub-050,14,5.0,3.5,2,9.235777,-16.996471
20945,ds005280,sub-050,15,5.0,3.5,3,-35.18257,10.091892
20946,ds005280,sub-050,16,6.0,4.0,3,-52.3658,-41.459057
20947,ds005280,sub-050,17,7.0,4.0,2,-19.698652,-16.513783
20948,ds005280,sub-050,18,8.0,3.5,1,-4.8528886,2.2013052
20949,ds005280,sub-050,19,9.0,4.0,1,-0.13879494,18.15593
20950,ds005280,sub-050,20,8.0,4.0,3,-47.71271,-44.06231
20951,ds005280,sub-050,21,6.0,3.5,3,-19.754795,2.43449
20952,ds005280,sub-050,22,7.0,3.5,2,-4.717865,-32.692623
20953,ds005280,sub-050,23,7.0,3.5,2,4.519042,-22.2004
20954,ds005280,sub-050,24,4.0,3.5,1,9.621496,14.926342
20955,ds005280,sub-050,25,8.0,4.0,3,-37.54397,-30.02652
20956,ds005280,sub-050,26,6.0,3.5,3,-81.26865,-1.9522569
20957,ds005280,sub-050,27,6.0,4.0,3,-78.550964,10.888859
20958,ds005280,sub-050,28,7.0,4.0,2,-11.964836,-1.4778422
20959,ds005280,sub-050,29,7.0,4.0,2,-23.005884,-15.850523
20960,ds005280,sub-051,0,5.0,3.5,3,-35.572296,-16.859818
20961,ds005280,sub-051,1,1.0,3.5,3,-37.77541,28.073534
20962,ds005280,sub-051,2,1.0,3.5,3,-23.587366,-8.7954235
20963,ds005280,sub-051,3,4.0,3.0,3,-41.186623,32.00386
20964,ds005280,sub-051,4,5.0,3.0,3,-35.137413,-2.5755324
20965,ds005280,sub-051,5,3.0,3.0,3,-70.62149,-8.437894
20966,ds005280,sub-051,6,2.0,3.5,3,-60.420483,3.72548
20967,ds005280,sub-051,7,3.0,3.0,3,-50.171803,2.856029
20968,ds005280,sub-051,8,5.0,3.5,3,-75.39436,7.5371
20969,ds005280,sub-051,9,0.0,3.0,3,-35.503105,21.275583
20970,ds005280,sub-051,10,5.0,3.5,3,-64.02194,-1.7137134
20971,ds005280,sub-051,11,2.0,3.0,3,-37.609814,3.6349213
20972,ds005280,sub-051,12,3.0,3.0,3,-62.916904,12.9509945
20973,ds005280,sub-051,13,0.0,3.5,2,-20.229923,-28.99876
20974,ds005280,sub-051,14,1.0,3.5,3,-58.22893,-42.985535
20975,ds005280,sub-051,15,3.0,3.0,3,-74.7245,-13.66597
20976,ds005280,sub-051,16,6.0,3.5,2,-32.391697,-31.415617
20977,ds005280,sub-051,17,4.0,3.5,1,-16.26152,49.684807
20978,ds005280,sub-051,18,2.0,3.0,3,-57.90101,23.58839
20979,ds005280,sub-051,19,1.0,3.0,2,-12.257015,-21.167866
20980,ds005280,sub-051,20,1.0,3.0,1,-23.97956,38.783054
20981,ds005280,sub-051,21,0.0,3.0,3,-38.551247,-3.5531995
20982,ds005280,sub-051,22,4.0,3.5,3,-62.449287,1.7414939
20983,ds005280,sub-051,23,7.0,3.0,1,5.875498,8.296026
20984,ds005280,sub-051,24,5.0,3.5,3,-65.87513,-18.168924
20985,ds005280,sub-051,25,3.0,3.5,3,-46.95638,-18.59508
20986,ds005280,sub-051,26,4.0,3.5,2,-11.306098,-34.705566
20987,ds005280,sub-052,0,5.0,3.0,3,-32.952927,-11.679796
20988,ds005280,sub-052,1,5.0,3.5,2,38.431385,-36.684628
20989,ds005280,sub-052,2,6.0,3.5,0,35.92536,14.2274685
20990,ds005280,sub-052,3,6.0,3.5,1,26.988096,23.586088
20991,ds005280,sub-052,4,6.0,3.5,1,-21.387857,51.841507
20992,ds005280,sub-052,5,6.0,3.0,2,-2.059599,-50.24367
20993,ds005280,sub-052,6,5.0,3.0,2,-10.586538,-42.034603
20994,ds005280,sub-052,7,5.0,3.5,3,-38.43806,-24.154428
20995,ds005280,sub-052,8,5.0,3.0,2,-21.171667,-14.609248
20996,ds005280,sub-052,9,6.0,3.5,3,-53.48641,-19.200155
20997,ds005280,sub-052,10,6.0,3.0,3,-73.60024,-3.0012264
20998,ds005280,sub-052,11,5.0,3.0,3,-58.63412,-27.378777
20999,ds005280,sub-052,12,5.0,3.5,3,-55.212357,22.102314
21000,ds005280,sub-052,13,6.0,3.5,3,-40.391575,-34.847694
21001,ds005280,sub-052,14,5.0,3.0,1,-25.830814,23.943653
21002,ds005280,sub-052,15,5.0,3.5,2,11.719473,-6.079934
21003,ds005280,sub-052,16,4.0,3.5,1,-18.588146,37.31852
21004,ds005280,sub-052,17,4.0,3.0,1,-15.851928,6.106314
21005,ds005280,sub-052,18,4.0,3.0,2,-20.473858,-13.7997
21006,ds005280,sub-052,19,5.0,3.0,1,9.324621,13.724109
21007,ds005280,sub-052,20,5.0,3.0,3,-52.94941,7.8764553
21008,ds005280,sub-052,21,6.0,3.5,1,-37.727863,33.67821
21009,ds005280,sub-052,22,6.0,3.0,3,-42.146805,1.3333592
21010,ds005280,sub-052,23,7.0,3.5,3,-67.89291,35.418365
21011,ds005280,sub-052,24,6.0,3.5,2,7.4744143,-7.0008974
21012,ds005280,sub-052,25,7.0,3.5,1,8.275428,12.513054
21013,ds005280,sub-053,0,3.0,3.0,2,-12.506946,-34.56705
21014,ds005280,sub-053,1,6.0,3.5,2,31.864586,-29.30528
21015,ds005280,sub-053,2,9.0,3.5,0,48.66077,37.659653
21016,ds005280,sub-053,3,8.0,3.5,0,49.543404,-40.89433
21017,ds005280,sub-053,4,7.0,3.0,0,63.117172,-0.6973563
21018,ds005280,sub-053,5,4.0,3.0,2,-18.866077,-58.088257
21019,ds005280,sub-053,6,4.0,3.0,2,4.4799433,-45.314877
21020,ds005280,sub-053,7,3.0,3.0,3,-20.833681,-4.856384
21021,ds005280,sub-053,8,8.0,3.5,0,63.150097,12.115066
21022,ds005280,sub-053,9,4.0,3.0,2,-0.36380485,-6.4599047
21023,ds005280,sub-053,10,8.0,3.5,0,73.05669,1.5301629
21024,ds005280,sub-053,11,4.0,3.0,2,7.3164325,-39.378647
21025,ds005280,sub-053,12,7.0,3.5,3,-43.71224,21.91279
21026,ds005280,sub-053,13,3.0,3.0,3,-33.025925,23.026823
21027,ds005280,sub-053,14,4.0,3.0,2,-25.260891,-53.785446
21028,ds005280,sub-053,15,5.0,3.5,0,59.254154,10.221452
21029,ds005280,sub-053,16,5.0,3.5,1,3.1151152,31.171389
21030,ds005280,sub-053,17,4.0,3.0,3,-66.72793,-29.986174
21031,ds005280,sub-053,18,5.0,3.5,0,53.923595,5.171222
21032,ds005280,sub-053,19,3.0,3.0,3,-64.51713,-2.295082
21033,ds005280,sub-053,20,4.0,3.0,0,54.525562,7.5457344
21034,ds005280,sub-053,21,7.0,3.0,0,45.313023,36.2041
21035,ds005280,sub-053,22,6.0,3.0,2,4.754092,-0.7428656
21036,ds005280,sub-053,23,7.0,3.5,0,58.191765,-12.232639
21037,ds005280,sub-053,24,7.0,3.0,1,-7.966249,11.564311
21038,ds005280,sub-053,25,5.0,3.5,3,-56.92967,-15.742192
21039,ds005280,sub-053,26,3.0,3.5,3,-32.74999,-10.621171
21040,ds005280,sub-053,27,7.0,3.5,0,56.93213,9.236482
