dataset,subject,epoch,vertex_channel,sfreq,n2_amp,n2_lat,p2_amp,p2_lat,n2p2_amp,gamma_power,gamma_band_hz,alpha_erd_pct,beta_erd_pct,psd_delta,psd_theta,psd_alpha,psd_beta,psd_gamma,plv_Fz-Cz,plv_Cz-Pz,plv_C3-C4,perm_entropy,spectral_entropy,sample_entropy,higuchi_fd,dfa,hjorth_mobility,hjorth_complexity,rating,laser_power
ds005289,sub-002,3,Cz,1000.0,-4.9626994132995605,0.257,17.51181411743164,0.422,22.4745135307312,0.04060211333456705,30.0-100.0,-623.9851575057642,-169.85101839630593,1.982578426831041,10.06136806506031,7.403037788865305,1.6737812788915156,0.20923021147455184,0.7561509037197909,0.45980140725537055,0.39034281013150834,0.4832520189478201,0.28682957926046515,0.16167947536195404,1.0224901856625046,1.9064356452122642,0.04872097,2.3744986,7.39,3.0
ds005289,sub-002,4,Cz,1000.0,-8.442253112792969,0.35,4.9831695556640625,0.493,13.425422668457031,0.03496783096334611,30.0-100.0,-137.1657067181062,-157.9412167343989,3.764587687070044,3.0460016312001152,1.3878475812643132,1.7709268606397075,0.2715796665081499,0.3028113011998545,0.4588516813689499,0.12129513164911875,0.5027075636757452,0.3626290913045236,0.21139598596425946,1.027868581425429,1.811863365389582,0.062413096,2.10049,5.02,3.0
ds005289,sub-002,5,Cz,1000.0,-0.21299123764038086,0.178,8.441690444946289,0.446,8.65468168258667,0.10196711720023671,30.0-100.0,61.643718339068265,-155.39871562752256,1.4827754203804853,4.553369226783811,1.9290907335334297,1.388861372918056,0.1818860545756575,0.26302847397061974,0.4483082122548463,0.3105192698137144,0.5028456226550948,0.33011703984268004,0.20817049624772604,1.0328466025315095,1.8178413114656353,0.06261633,2.10192,6.02,3.0
ds005289,sub-002,6,Cz,1000.0,-16.3092098236084,0.334,25.436250686645508,0.516,41.745460510253906,0.02276289491723712,30.0-100.0,32.6420027111344,-199.32394715018594,12.605740677371008,5.652140697813721,1.4656007157578719,2.0524318362033194,0.05955852104289325,0.43115484196338283,0.508662944127216,0.33719842375464837,0.5015987985599807,0.25289386425721455,0.0841440895795554,1.0263924717342119,1.899869132498936,0.035247892,3.3082304,8.33,3.0
ds005289,sub-002,7,Cz,1000.0,-19.642026901245117,0.302,9.899744033813477,0.386,29.541770935058594,0.015528741601006129,30.0-100.0,-563.926457923181,-422.66418710039267,6.600981150297954,15.208898717899295,1.1876936129539308,2.165553878401546,0.09066075051013878,0.4830402615435219,0.15353988679215833,0.39973173038331994,0.4851686304552693,0.308345840046849,0.17028582160186997,1.020970111744522,1.8669701981179616,0.056056783,2.1605651,7.03,3.0
ds005289,sub-002,8,Cz,1000.0,-16.151155471801758,0.313,10.58979606628418,0.388,26.740951538085938,0.0216679626551047,30.0-100.0,-542.774460566623,38.70130171996493,5.106741130418174,7.214900391480236,2.6094272782350094,1.7420838645904362,0.0505628039065108,0.38303713490506613,0.492972479006408,0.17835380327685474,0.4831583853714927,0.29966396455806843,0.17109591389298132,1.0211032124653523,1.8781208228832817,0.053015012,2.03493,7.46,3.0
ds005289,sub-002,9,Cz,1000.0,-3.3752570152282715,0.315,10.550102233886719,0.373,13.92535924911499,0.04947637170170925,30.0-100.0,-902.2900678026715,58.31899492909274,7.010235505945542,15.189440480612225,2.422560465322614,0.9402952732706441,0.12816490883846196,0.5217225185573331,0.7216966770674529,0.6666251899085752,0.49341444868567663,0.3026469095761091,0.1515653022149327,1.0239710819224423,1.891959524993233,0.048455678,2.4080195,3.58,3.0
ds005289,sub-003,0,Cz,1000.0,-10.141576766967773,0.234,18.23768424987793,0.339,28.379261016845703,0.0031943234387979058,30.0-100.0,-193.8555106580911,-57.3203977264818,10.797657791967529,13.031026631692937,1.5828495020342452,2.4961368583936596,0.026352313001936797,0.6264841164937506,0.24972319409429533,0.041496321832093015,0.4871221562025172,0.3120310014631361,0.12371432240770845,1.0186104565572733,1.8547873968053508,0.043461,2.448541,7.68,3.5
ds005289,sub-003,1,Cz,1000.0,-27.780078887939453,0.232,9.278647422790527,0.334,37.05872631072998,0.15023151396887957,30.0-100.0,-212.88893099591758,9.588222965762917,32.575836986071785,21.976392621073153,2.59468700327434,1.947403365495996,0.30592794246521915,0.6712429761753779,0.4617593293662802,0.41014675132943507,0.4980558868864216,0.2954164686058273,0.09036184959260332,1.0241292952875747,1.891816467432682,0.034672864,3.1545286,7.97,3.5
ds005289,sub-003,2,Cz,1000.0,-23.286413192749023,0.232,18.880125045776367,0.327,42.16653823852539,0.007928506222125284,30.0-100.0,-1794.3818918615907,-158.74027547216073,35.625328631300505,26.120480104503567,1.3243826592008232,2.2124965901545495,0.021489470947474512,0.5671630753590066,0.27407505303106644,0.4654169815618002,0.48441952716219555,0.2747983216516243,0.08320051030904665,1.0151602791270036,1.92275365163161,0.035306558,2.663454,9.29,3.5
ds005289,sub-003,3,Cz,1000.0,-19.09425163269043,0.26,27.38374137878418,0.353,46.47799301147461,0.025308635763328837,30.0-100.0,-3913.757776824073,-1752.2544461972707,33.606492189667726,25.345382626921957,2.686816682164598,1.732862501774194,0.07968589335071391,0.4574894191549682,0.5592024275805104,0.5817674829855106,0.48837388823324995,0.2621758424368748,0.07341594040595964,1.01744750476282,1.9075887229079898,0.03507845,2.84766,2.08,3.5
ds005289,sub-003,4,Cz,1000.0,-15.926639556884766,0.241,22.78185272216797,0.323,38.708492279052734,0.012591168736687378,30.0-100.0,-510.3118639138482,-36.70252631364942,21.8814962050494,23.87194363576061,2.4067493244492915,1.5318345311578447,0.022874581693118207,0.7922692633211321,0.6574595369695235,0.498702633232225,0.48624679256831743,0.28142718820015733,0.0942275223973311,1.0204568811008665,1.9196022232570713,0.03673084,2.7798848,4.08,3.5
ds005289,sub-003,5,Cz,1000.0,-17.65538787841797,0.232,18.611190795898438,0.315,36.266578674316406,0.05085441046396102,30.0-100.0,-4665.28221900909,-99.15012542441431,14.413271045578968,18.68053334666939,6.027649430667652,1.5918470176968407,0.09120624174874341,0.1203760038987299,0.5967886889818811,0.26328735191443003,0.4791768866595232,0.3020027244683402,0.09656508831023375,1.0142597089942471,1.9148527890235147,0.041091174,2.3170788,7.26,3.5
ds005289,sub-003,6,Cz,1000.0,-12.620407104492188,0.236,26.007518768310547,0.342,38.627925872802734,0.02276983467629614,30.0-100.0,-4789.2952356473625,-181.81083435955912,28.467109544692637,16.931179228686332,5.310007258340072,2.063621713115227,0.03954994590570735,0.7871564195411939,0.2241410234741004,0.28283512224943325,0.47532199496947497,0.29538706047733543,0.08649863534890344,1.0123978546097658,1.9220818437562759,0.03408452,2.7315097,5.24,3.5
ds005289,sub-003,7,Cz,1000.0,-13.497021675109863,0.248,30.003366470336914,0.348,43.50038814544678,0.15589000916887322,30.0-100.0,-1013.0103761780438,-77.13726543287483,19.21950011089295,35.095640345498275,3.5188253658857773,2.1209666395888607,0.15265985935959436,0.7446389930816065,0.6781398283266257,0.36129384649042207,0.49253240228244344,0.277619358175304,0.09417353786166298,1.0187013400565024,1.8853836838724736,0.034534942,3.0906672,8.34,3.5
ds005289,sub-003,8,Cz,1000.0,-15.812623977661133,0.225,15.942728042602539,0.335,31.755352020263672,0.02266085090349321,30.0-100.0,0.4911329081264068,-113.40848086718869,23.090394302689937,10.837269411499832,2.8472350254969108,2.9265390549859776,0.026330869465342483,0.39806514428274237,0.28404739420896735,0.18797509726480732,0.4882934991080723,0.3231505678120018,0.11917273786009293,1.0202259054186096,1.8640629841445004,0.042334087,2.5721385,6.49,3.5
ds005289,sub-003,9,Cz,1000.0,-10.924629211425781,0.212,18.626211166381836,0.309,29.550840377807617,0.06011723305653583,30.0-100.0,-84.17823308486581,-1.3597235933120893,17.73118761085908,15.606086341442992,3.0091204137833882,0.8427573411366783,0.07526043628273738,0.5789428209742781,0.3223664090589616,0.02150926005248701,0.4957261619703082,0.2841553950991648,0.08336238072399504,1.0182624683053518,1.9102052752814271,0.037545007,2.6971364,6.85,3.5
ds005289,sub-004,0,Cz,1000.0,-13.638997077941895,0.201,45.211856842041016,0.334,58.85085391998291,0.06034841913889195,30.0-100.0,-1760.1582430930066,-84.21072534177686,76.62290685317095,23.89704665121571,11.55257807190754,4.457949930502229,0.09195030502791696,0.9318396650044525,0.29549644536334985,0.3891644863250858,0.4901202659850894,0.29587813451220907,0.09024244558176797,1.020567497809068,1.88784664821864,0.033491492,3.3063862,9.89,3.5
ds005289,sub-004,1,Cz,1000.0,-17.113271713256836,0.229,29.494482040405273,0.362,46.60775375366211,0.17481523799951243,30.0-100.0,-9678.660920684018,-213.4383622677312,34.960045004790686,13.9296275794043,3.8134166588396927,1.8705681801569978,0.609207487741155,0.7079104567682108,0.4232515237831862,0.1782895089465205,0.5074713015213156,0.2721111303247394,0.11446821658489005,1.0278356024376178,1.8653906076524953,0.038752113,3.419768,9.27,3.5
ds005289,sub-004,2,Cz,1000.0,-18.408645629882812,0.236,32.55873489379883,0.355,50.96738052368164,0.0632062111372417,30.0-100.0,-376.7352193293866,-9.592308457501767,37.32877936664882,18.1084616599681,7.633671247204982,3.3396743486049303,0.12738449775767402,0.6572317396732865,0.2987121026121181,0.3046209015829663,0.486273917651282,0.29712193438820395,0.10919615025206102,1.02014323515741,1.877266661840235,0.04049996,2.8193002,7.6,3.5
ds005289,sub-004,3,Cz,1000.0,-20.293872833251953,0.207,20.151777267456055,0.373,40.44565010070801,0.10971535704624034,30.0-100.0,-185.19407063663954,18.484339770774184,36.67436826242326,12.489097364470116,8.537701311439573,5.206051730157003,0.25905841833332466,0.3977740611144589,0.24740402302710007,0.09405939457323549,0.4998503741552907,0.33385828709665855,0.15851147167911978,1.0262971041481763,1.8085755019557939,0.05201905,2.5148928,8.55,3.5
ds005289,sub-004,4,Cz,1000.0,-5.754961013793945,0.237,36.08824920654297,0.361,41.843210220336914,0.20195880179773062,30.0-100.0,-4372.505748651459,-542.0453855122369,40.584276307303945,11.457202966416979,4.1125937386702205,1.712449510001911,0.572334181260114,0.725955538987945,0.2647001092756963,0.20365679841417567,0.5115507448232598,0.30346156119244166,0.08365401507412211,1.0314098497216408,1.8345412387722841,0.034169,3.8657172,7.27,3.5
ds005289,sub-004,5,Cz,1000.0,-26.25189781188965,0.238,21.608346939086914,0.396,47.86024475097656,0.08454361839413624,30.0-100.0,-819.6754649284796,-470.6210126758263,72.80746443025544,14.909824705811902,1.57670484861973,2.3405980463496316,0.23648160345554356,0.715601922927134,0.2378774771274486,0.09649708220290812,0.5025442328308826,0.25429053099812365,0.08270800909758909,1.0281330940890085,1.8771441127320643,0.029978905,4.1018653,9.24,3.5
ds005289,sub-004,6,Cz,1000.0,-21.497074127197266,0.223,22.460153579711914,0.36,43.95722770690918,0.04278534755403938,30.0-100.0,-1067.5660546184743,2.8787039955760383,32.550796949109284,15.105628014669305,10.659812690150591,2.041152596771386,0.19434358793760909,0.7104684306036737,0.5127093652890793,0.1280627863603462,0.5000009604449966,0.2994112870444734,0.1318375943998398,1.0252568980027277,1.8443672842020944,0.04528603,2.804096,8.21,3.5
ds005289,sub-004,7,Cz,1000.0,-24.759729385375977,0.218,26.089902877807617,0.353,50.849632263183594,0.10927900333834577,30.0-100.0,-34.540458927528505,57.007978472502174,55.23560764257704,27.193311845819636,21.991243373011383,2.129851808393173,0.6223030947159494,0.6456431646890042,0.31753203116999146,0.5549288460395045,0.48846884920864264,0.3040789494574306,0.1315882262247325,1.0269225993930096,1.8529678993329197,0.0423895,2.843776,9.3,3.5
ds005289,sub-004,8,Cz,1000.0,-14.806350708007812,0.188,25.103843688964844,0.313,39.910194396972656,0.20243632850706533,30.0-100.0,-521.6492873071306,-373.2583095106439,41.77401941703771,22.983699077771323,0.7470704441462184,2.210710592543113,0.5216943124684035,0.5607719483547403,0.3996403510816763,0.10277736050989116,0.499529719285485,0.24950917965437475,0.11643919573757416,1.0317007488353591,1.8505157387072886,0.038263816,3.3544192,7.85,3.5
ds005289,sub-004,9,Cz,1000.0,-15.918760299682617,0.202,27.12765121459961,0.349,43.04641151428223,0.2506102339775892,30.0-100.0,-135.63303567460153,73.15399702924095,36.16533480526736,14.983123269647393,2.7208619324136913,3.8051842096841555,0.4224533745751712,0.7463835555034136,0.2075329587739043,0.13447983422681178,0.4788709858750034,0.329331617174563,0.18016185503798643,1.0334247614041603,1.758336762983853,0.04935697,2.9339545,9.15,3.5
ds005289,sub-005,0,Cz,1000.0,-16.38633918762207,0.26,18.97085952758789,0.437,35.35719871520996,0.04932055587892959,30.0-100.0,-482.88302924363853,-352.41008815094557,22.902941730257936,3.4864418514560773,6.170624765783513,7.026682881747973,0.054023482061667114,0.6890561790946875,0.5186198338743396,0.6216325686434638,0.4971828564353098,0.30495411908045683,0.15018774594932116,1.0256467093228463,1.799643431695177,0.050030436,2.6259458,4.99,3.0
ds005289,sub-005,1,Cz,1000.0,-21.322792053222656,0.251,3.5599822998046875,0.387,24.882774353027344,0.01854312742764527,30.0-100.0,-56.275886889647566,-57.207967961475134,6.68930081230951,7.139196671074158,7.596633542788015,3.458138224518921,0.025551521762950936,0.6459369531330953,0.44194836007195837,0.09156936037471192,0.4789788237671842,0.3237035377715525,0.17560772541823857,1.0163634873819496,1.8766577202789176,0.055043384,1.8416396,4.49,3.0
ds005289,sub-005,2,Cz,1000.0,-15.705290794372559,0.307,12.173757553100586,0.417,27.879048347473145,0.07299017649708313,30.0-100.0,69.46557095944024,-165.45030902613226,4.645508084524749,5.974382989017601,4.363507727010136,2.1369076736031567,0.06362208081460646,0.3916025190318083,0.5740506296581025,0.4393763524478968,0.4794312541076055,0.3269836490582112,0.19853216547997632,1.014855417008544,1.9057724756823369,0.059934575,1.6508005,3.15,3.0
ds005289,sub-005,3,Cz,1000.0,-28.038951873779297,0.26,7.987466812133789,0.417,36.026418685913086,0.045553118854646815,30.0-100.0,28.999553917636312,8.416898707069379,27.060835792804,6.821831640736773,2.8949347505558873,2.734983743030937,0.11561815517088643,0.41386807367526296,0.22264743191495823,0.14761114661513333,0.4889612540666054,0.26026625020345023,0.11115799102830413,1.0209860159932045,1.8352255088990341,0.03674321,3.1489346,5.02,3.0
ds005289,sub-005,4,Cz,1000.0,-15.243586540222168,0.277,4.542339324951172,0.409,19.78592586517334,0.05140476622914729,30.0-100.0,35.65254027111875,-10.47914130170502,9.533869439568557,1.605096753773493,14.568336531271811,5.977452065915566,0.0753498153700146,0.6392065911328519,0.6206447073101096,0.5340012420776008,0.4802579539274414,0.3398872914155168,0.23352747550974903,1.0177081388080578,1.8267488356848185,0.064881615,1.7126172,3.02,3.0
ds005289,sub-005,5,Cz,1000.0,-7.875898838043213,0.347,27.586626052856445,0.458,35.46252489089966,0.112921719054116,30.0-100.0,89.79338972056829,52.25337119671815,4.316234562161495,11.695422686958944,10.944905741497891,4.269180327372731,0.2694445380384855,0.46449554743900046,0.19011807565758132,0.6170895043337122,0.4678493061999757,0.3288621403536921,0.21649385929446324,1.0128094375986787,1.856565582329089,0.06406168,1.5317417,5.06,3.0
ds005289,sub-005,6,Cz,1000.0,-16.124122619628906,0.238,25.345300674438477,0.4,41.46942329406738,0.05559970932312968,30.0-100.0,-633.6833546664096,-1159.60048858783,23.657503456174993,3.1662703709848454,4.882711946104262,4.747822959302666,0.09740845684301928,0.2889312897501078,0.21046162866021556,0.07820017473778067,0.4849075252150274,0.3103242787190134,0.1268763576524353,1.0210116742472994,1.8399679661305766,0.046816573,2.3828516,6.0,3.0
ds005289,sub-005,7,Cz,1000.0,-14.817657470703125,0.268,-0.5885067582130432,0.508,14.229150712490082,0.010292844865494904,30.0-100.0,54.27019748023098,-8.476709548328575,8.28074535704347,3.359259034896663,3.187207912366743,1.1216668540262489,0.06049257173260503,0.7664013714385612,0.3818123201895442,0.21744186230536683,0.46999588552016,0.32318482751346567,0.1425440118811564,1.0169798149981544,1.872913461618663,0.045009278,2.3529453,3.08,3.0
ds005289,sub-005,8,Cz,1000.0,-21.975664138793945,0.236,15.819873809814453,0.387,37.7955379486084,0.02900299531282544,30.0-100.0,-372.04126952199357,-370.7463965470795,29.616135735887532,11.251366627996957,5.541135680000737,3.382197437553638,0.0658625611079595,0.5951584393839676,0.1989002116795427,0.04795795918690624,0.47914634571863135,0.2807469033309963,0.1267607952839479,1.0155753462194228,1.9048465942637003,0.042209733,2.3937194,5.25,3.0
ds005289,sub-005,9,Cz,1000.0,-26.582000732421875,0.253,14.959945678710938,0.435,41.54194641113281,0.03498401906641011,30.0-100.0,-1153.611949628927,-213.2902179189205,14.133260729045634,13.605959804420594,11.164962914622453,2.160381426524111,0.11885595272672181,0.6946965308974472,0.5783455873170568,0.2265894108019439,0.4953508774705076,0.30070852535083975,0.1191825007952635,1.0264236179974078,1.900608335991433,0.04573903,2.325089,5.16,3.0
ds005289,sub-006,0,Cz,1000.0,-8.149555206298828,0.23,22.783348083496094,0.344,30.932903289794922,0.01596110870958131,30.0-100.0,-427.1226472579943,-116.09025892866033,12.647246679375888,12.547636931797243,0.8787302947401605,3.279283485653397,0.09659570374423018,0.6059451533294125,0.513500773011871,0.4417007054444989,0.5019328948431685,0.30477802074299715,0.10713387011222497,1.0223356617720263,1.824249177118797,0.03882738,3.074628,5.56,3.0
ds005289,sub-006,1,Cz,1000.0,-12.024964332580566,0.191,21.04376983642578,0.33,33.06873416900635,0.08320490587581714,30.0-100.0,96.84058049341078,16.22756205614377,23.006959972318082,16.290793011376383,0.6866498574300289,2.5820597018074904,0.15394195250047552,0.708326644599568,0.8416962210767576,0.0590740919045537,0.4858495793015994,0.2891737690656024,0.11319414366135594,1.0204139741290006,1.8861836762574522,0.03864289,2.9974716,8.58,3.0
ds005289,sub-006,2,Cz,1000.0,-7.066013336181641,0.23,14.612378120422363,0.317,21.678391456604004,0.01208483471933339,30.0-100.0,-415.3738593166741,-684.3647586289646,6.3887706210425375,8.440457755796915,0.21828126397963762,0.9348569466286935,0.03367921848771556,0.464043652215548,0.2693296920068872,0.39741803487607913,0.505310413734354,0.3004609890356413,0.13375522645122498,1.0338786933520747,1.811912497113902,0.04659427,2.9124076,5.33,3.0
ds005289,sub-006,3,Cz,1000.0,-10.972846984863281,0.204,12.50528335571289,0.312,23.478130340576172,0.058303168535515,30.0-100.0,-680.4682411026058,26.5596240924305,8.062218720058224,9.146332079244903,0.7555396704377395,1.0822384797044915,0.11258875941118159,0.3461048316004801,0.34566557805116,0.2658486010477,0.4784369416309533,0.27881291230014615,0.1378775633153412,1.0230640326110148,1.8956058957453563,0.04234706,2.8137162,4.42,3.0
ds005289,sub-006,4,Cz,1000.0,-13.086925506591797,0.19,16.060382843017578,0.324,29.147308349609375,0.019088027832235097,30.0-100.0,54.18929358419072,-148.81873693875454,12.403216663661198,21.621274630581503,1.9427597621966401,2.8754223921603947,0.03219336738800719,0.6551239149600875,0.41884364542749164,0.07606737860616974,0.500757044950408,0.2863933582236888,0.12598260041158577,1.019343340323415,1.9175364452555228,0.041368056,2.5357444,9.19,3.0
ds005289,sub-006,5,Cz,1000.0,-9.116905212402344,0.253,17.53350830078125,0.369,26.650413513183594,0.03126044552776814,30.0-100.0,54.38058612401344,65.25236938976718,7.2930248146184145,12.0172140733251,0.43084246254258374,1.0973590174968972,0.041760779435211184,0.5525297373767146,0.2994621468727786,0.2618028347077983,0.48521225457114076,0.28682539310262106,0.1613886278030468,1.019551788367808,1.8165253034541238,0.04717048,2.313536,5.57,3.0
ds005289,sub-006,6,Cz,1000.0,-11.534085273742676,0.225,22.77949333190918,0.347,34.313578605651855,0.022939035445976315,30.0-100.0,92.65935469662169,6.4103305918659315,15.58864606207404,13.518032302602416,1.820358299917968,1.9573770529620522,0.0873170018388618,0.47126876801880513,0.4380877400763707,0.4391858770470971,0.4680055038797092,0.3151858435516018,0.1189943652979987,1.013897790599302,1.888668828869,0.03924254,2.6380224,7.04,3.0
ds005289,sub-006,7,Cz,1000.0,-14.138059616088867,0.239,4.794025897979736,0.306,18.932085514068604,0.017891511993556482,30.0-100.0,-190.68813316305992,59.909506291251944,8.701556530697363,7.859280847682804,2.417657098481711,1.090681907016945,0.03343467266804295,0.6746585594647229,0.32339500016420236,0.34257077392185015,0.48927912269860213,0.3498236895002643,0.18063097284251586,1.0253609382048423,1.8346735064726125,0.051220283,2.3910542,5.05,3.0
ds005289,sub-006,8,Cz,1000.0,-14.766735076904297,0.186,14.572711944580078,0.311,29.339447021484375,0.01664782282044829,30.0-100.0,-446.6027164377959,-378.219314950404,22.36625224715729,8.065692592540406,1.9465098436611727,3.0774319881405865,0.03703455942954842,0.39018826028489956,0.48572828807398455,0.5444507585533983,0.48456725179117643,0.3096683663429648,0.13266354567323077,1.0204682636576996,1.887325963075544,0.043908276,2.6106932,7.85,3.0
ds005289,sub-006,9,Cz,1000.0,-19.089004516601562,0.202,13.4259672164917,0.325,32.51497173309326,0.005226313579966642,30.0-100.0,-167.78606038936277,-284.0572319224669,27.835790907238483,14.217548179838156,3.3860636604215935,1.8310536584970891,0.04067345812282511,0.6992288468821328,0.5686895899285971,0.17834639972782085,0.4700425579213985,0.27888425634542896,0.11060892069637261,1.0161010059972022,1.9488506231934197,0.038876355,2.6005268,9.06,3.0
ds005289,sub-007,0,Cz,1000.0,-17.795259475708008,0.232,12.3719482421875,0.329,30.167207717895508,0.02640543030918835,30.0-100.0,-372.61644092154927,-7.723587103547841,12.18406368175172,11.25042843368818,5.809546575429833,2.0351221797353154,0.08736077911800834,0.38456367411077014,0.261852058753665,0.2654655452324651,0.48790371624555445,0.3311683048265064,0.13174121644651457,1.019270168753811,1.8527798789168528,0.046500184,2.3433225,5.66,3.75
